upi_id,alpha_count,digit_count,special_count,total_length,username_length,has_at,domain_valid,has_multiple_at,suspicious_word,lottery_word,repeat_chars,is_impersonation,digit_ratio,alpha_ratio,entropy_score,starts_with_digit,sequential_digits,symbol_count,random_string,report_count,label
ajay622@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.2359,0,0,0,0,5,0
deepa793@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,8,0
rohit973@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,10,0
vikram226@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.9477,0,0,0,0,7,0
sonal289@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,7,0
ananyaabc@icici,9,0,0,15,9,1,1,0,0,0,0,0,0.0,0.6,2.0588,0,0,0,0,5,0
amit764@ibl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,7,0
cd82@sbi,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,4,0
manoj691@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,25,1
sachin238@sbi,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,5,0
raj208@paytm,3,3,0,12,6,1,1,0,0,0,0,0,0.25,0.25,2.585,0,0,0,0,6,0
nisha950@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,3,0
contest794@sbi,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,21,1
priya225@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,8,0
neha8663@ibl,4,4,0,12,8,1,1,0,0,0,0,0,0.3333,0.3333,2.75,0,0,0,0,5,0
meera224@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.5,0,0,0,0,10,0
wwww706@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,2,0
sneha3307@ybl,5,4,0,13,9,1,1,0,0,0,0,0,0.3077,0.3846,2.9477,0,0,0,0,0,0
pq45@hdfc,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,2.0,0,0,0,0,3,0
kavita257@sbi,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.9477,0,0,0,0,8,0
neha927@ibl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,7,0
demo176@okhdfcbank,4,3,0,18,7,1,1,0,1,0,0,0,0.1667,0.2222,2.8074,0,0,0,0,82,1
kiran916@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,3,0
deepa176@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,7,0
ltwgvgcnoz@yahoo,10,0,0,16,10,1,0,0,0,0,0,0,0.0,0.625,3.1219,0,0,0,0,3,0
789rahul@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,76,1
kydmbwmxn@gmail,9,0,0,15,9,1,0,0,0,0,0,0,0.0,0.6,2.9477,0,0,0,0,2,1
rahul386@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,2,0
ajay358@paytm,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.5216,0,0,0,0,1,0
kavitaabc@okhdfcbank,9,0,0,20,9,1,1,0,0,0,0,0,0.0,0.45,2.6416,0,0,0,0,8,0
xy61@icici,2,2,0,10,4,1,1,0,0,0,0,0,0.2,0.2,2.0,0,0,0,0,8,0
fake684@icici,4,3,0,13,7,1,1,0,1,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,51,1
paytm140user@hdfc,9,3,0,17,12,1,1,0,0,0,0,1,0.1765,0.5294,3.585,0,0,0,0,9,0
aaaa988@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,2,0
xy14@axis,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,2.0,0,0,0,0,8,0
sonal734@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,4,0
aaaa445@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,4,0
ajay559@ibl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.2359,0,0,0,0,0,0
123vikram@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,3.1699,1,1,0,0,70,1
ananya490@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.4194,0,0,0,0,10,0
sonal463@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,1,0
pq73@ibl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,2,0
paytm546user@ibl,9,3,0,16,12,1,1,0,0,0,0,1,0.1875,0.5625,3.585,0,0,0,0,2,0
contest427@axis,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.1219,0,0,0,0,96,1
ajay545@paytm,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.2359,0,0,0,0,0,0
raj699@axis,3,3,0,11,6,1,1,0,0,0,0,0,0.2727,0.2727,2.2516,0,0,0,0,4,0
vikramabc@ybl,9,0,0,13,9,1,1,0,0,0,0,0,0.0,0.6923,2.9477,0,0,0,0,5,0
sneha###@sbi,5,0,3,12,8,1,1,0,0,0,1,0,0.0,0.4167,2.4056,0,0,3,0,70,1
pooja873@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,2,0
scamper571@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,46,1
paytm401user@icici,9,3,0,18,12,1,1,0,0,0,0,1,0.1667,0.5,3.585,0,0,0,0,10,0
nisha123@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,1,0,0,29,1
contest659@sbi,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,22,1
kavita697@paytm,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.9477,0,0,0,0,5,0
123pooja@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,1,1,0,0,74,1
rohit227@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,9,0
qqqq328@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,6,0
rahul975@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
paytm432user@okhdfcbank,9,3,0,23,12,1,1,0,0,0,0,1,0.1304,0.3913,3.585,0,0,0,0,7,0
wwww329@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,10,0
vbvxpefvig@gmail,10,0,0,16,10,1,0,0,0,0,0,0,0.0,0.625,2.8464,0,0,0,0,47,1
shankar91@paytm,7,2,0,15,9,1,1,0,0,0,0,0,0.1333,0.4667,2.9477,0,0,0,0,1,0
pooja208@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,2,0
meera838@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.5,0,0,0,0,8,0
deepa459@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,80,1
neha714@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,1,0
vikram182@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,8,0
pq81@okhdfcbank,2,2,0,15,4,1,1,0,0,0,0,0,0.1333,0.1333,2.0,0,0,0,0,2,0
bonus469@icici,5,3,0,14,8,1,1,0,0,1,0,0,0.2143,0.3571,3.0,0,0,0,0,66,1
wwww266@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,8,0
scamper526@okhdfcbank,7,3,0,21,10,1,1,0,1,0,0,0,0.1429,0.3333,3.3219,0,0,0,0,99,1
456nisha@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,22,1
pooja523@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,10,0
ajay348@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,5,0
shankar###@icici,7,0,3,16,10,1,1,0,0,0,1,0,0.0,0.4375,2.6464,0,0,3,0,79,1
pq52@okhdfcbank,2,2,0,15,4,1,1,0,0,0,0,0,0.1333,0.1333,2.0,0,0,0,0,0,0
cd49@paytm,2,2,0,10,4,1,1,0,0,0,0,0,0.2,0.2,2.0,0,0,0,0,9,0
fake342@icici,4,3,0,13,7,1,1,0,1,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,15,1
qqqq313@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,7,0
meera649@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,2,0
wwww391@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,80,1
scamper247@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,89,1
contest533@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,2.9219,0,0,0,0,57,1
aaaa523@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,2,0
manoj757@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,4,0
amit539@axis,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,2,0
prize294@sbi,5,3,0,12,8,1,1,0,0,1,0,0,0.25,0.4167,3.0,0,0,0,0,78,1
ajay8@hdfc,4,1,0,10,5,1,1,0,0,0,0,0,0.1,0.4,1.9219,0,0,0,0,0,0
rahul907@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
raj209@ibl,3,3,0,10,6,1,1,0,0,0,0,0,0.3,0.3,2.585,0,0,0,0,8,0
kiran414@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,2,0
wwww575@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,47,1
wwww238@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,74,1
neha2478@ibl,4,4,0,12,8,1,1,0,0,0,0,0,0.3333,0.3333,3.0,0,0,0,0,10,0
koeldm@gmail,6,0,0,12,6,1,0,0,0,0,0,0,0.0,0.5,2.585,0,0,0,0,28,1
meera949@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.5,0,0,0,0,0,0
raj159@axis,3,3,0,11,6,1,1,0,0,0,0,0,0.2727,0.2727,2.585,0,0,0,0,2,0
deepaabc@sbi,8,0,0,12,8,1,1,0,0,0,0,0,0.0,0.6667,2.5,0,0,0,0,3,0
xyz270@paytm,3,3,0,12,6,1,1,0,1,0,0,0,0.25,0.25,2.585,0,0,0,0,90,1
paytm976user@axis,9,3,0,17,12,1,1,0,0,0,0,1,0.1765,0.5294,3.585,0,0,0,0,4,0
priya501@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,7,0
ananya297@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.4194,0,0,0,0,9,0
divya592@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,1,0
sachin619@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,74,1
amit166@okhdfcbank,4,3,0,18,7,1,1,0,0,0,0,0,0.1667,0.2222,2.5216,0,0,0,0,10,0
scamper877@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,28,1
pooja142@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,0,0
cd56@ybl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,0,0
test145@hdfc,4,3,0,12,7,1,1,0,1,0,0,0,0.25,0.3333,2.5216,0,0,0,0,63,1
nnojftsjn@gmail,9,0,0,15,9,1,0,0,0,0,0,0,0.0,0.6,2.4194,0,0,0,0,69,1
sneha818@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,2.75,0,0,0,0,4,0
contest497@sbi,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,74,1
sachin69@paytm,6,2,0,14,8,1,1,0,0,0,0,0,0.1429,0.4286,3.0,0,0,0,0,2,0
rohitxyz@okhdfcbank,8,0,0,19,8,1,1,0,1,0,0,0,0.0,0.4211,3.0,0,0,0,0,83,1
trcfhwnbvx@yahoo,10,0,0,16,10,1,0,0,0,0,0,0,0.0,0.625,3.3219,0,0,0,0,11,1
rohit512@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,1,0
sneha649@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,1,0
priya888@ibl,5,3,0,12,8,1,1,0,0,0,1,0,0.25,0.4167,2.4056,0,0,0,0,10,0
priya621@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
neha936@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,80,1
123pooja@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,1,1,0,0,26,1
meeraxyz@hdfc,8,0,0,13,8,1,1,0,1,0,0,0,0.0,0.6154,2.75,0,0,0,0,56,1
meera550@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,2.5,0,0,0,0,7,0
ucthchur@gmail,8,0,0,14,8,1,0,0,0,0,0,0,0.0,0.5714,2.25,0,0,0,0,2,1
qqqq253@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,3,1
paytm298user@paytm,9,3,0,18,12,1,1,0,0,0,0,1,0.1667,0.5,3.585,0,0,0,0,5,0
win924@axis,3,3,0,11,6,1,1,0,0,1,0,0,0.2727,0.2727,2.585,0,0,0,0,73,1
phish943@okhdfcbank,5,3,0,19,8,1,1,0,1,0,0,0,0.1579,0.2632,2.75,0,0,0,0,30,1
cd45@axis,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,2.0,0,0,0,0,5,0
vikram$$$@hdfc,6,0,3,14,9,1,1,0,0,0,1,0,0.0,0.4286,2.6416,0,0,3,0,17,1
rahul266@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,2,0
kiran953@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,0,0,0,0,5,0
123nisha@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,22,1
gift836@sbi,4,3,0,11,7,1,1,0,0,1,0,0,0.2727,0.3636,2.8074,0,0,0,0,76,1
ankit134@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,8,0
cash427@hdfc,4,3,0,12,7,1,1,0,0,1,0,0,0.25,0.3333,2.8074,0,0,0,0,21,1
ajay123@okhdfcbank,4,3,0,18,7,1,1,0,0,0,0,0,0.1667,0.2222,2.5216,0,1,0,0,91,1
cd17@sbi,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,47,1
scamper608@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,40,1
wwww704@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,55,1
contest357@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,18,1
sachin8113@okhdfcbank,6,4,0,21,10,1,1,0,0,0,0,0,0.1905,0.2857,3.1219,0,0,0,0,8,0
priya817@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,4,1
deepa123@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,1,0,0,52,1
amit501@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,0,0
priya!!!@paytm,5,0,3,14,8,1,1,0,0,0,1,0,0.0,0.3571,2.4056,0,0,3,0,19,1
zsmfbl@gmail,6,0,0,12,6,1,0,0,0,0,0,0,0.0,0.5,2.585,0,0,0,0,3,0
sneha833@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,8,0
scamper407@axis,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.3219,0,0,0,0,23,1
meera26@okhdfcbank,5,2,0,18,7,1,1,0,0,0,0,0,0.1111,0.2778,2.5216,0,0,0,0,2,0
manoj693@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,6,0
123meera@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,1,1,0,0,43,1
kavita823@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.9477,0,0,0,0,2,0
scamper360@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,56,1
xy84@sbi,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,2,0
123sneha@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,1,1,0,0,52,1
priya319@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,0,0
win557@ibl,3,3,0,10,6,1,1,0,0,1,0,0,0.3,0.3,2.2516,0,0,0,0,16,1
ab93@hdfc,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,2.0,0,0,0,0,8,0
amit!!!@hdfc,4,0,3,12,7,1,1,0,0,0,1,0,0.0,0.3333,2.1281,0,0,3,0,41,1
amit325@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,79,1
lucky404@ibl,5,3,0,12,8,1,1,0,0,1,0,0,0.25,0.4167,2.75,0,0,0,0,51,1
kiran!!!@axis,5,0,3,13,8,1,1,0,0,0,1,0,0.0,0.3846,2.4056,0,0,3,0,26,1
sachin702@sbi,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,6,0
cxydmymo@gmail,8,0,0,14,8,1,0,0,0,0,0,0,0.0,0.5714,2.5,0,0,0,0,23,1
123meera@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,1,1,0,0,15,1
scamper926@okhdfcbank,7,3,0,21,10,1,1,0,1,0,0,0,0.1429,0.3333,3.3219,0,0,0,0,4,0
deepa869@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,60,1
sachin840@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,3.1699,0,0,0,0,6,0
raj677@okhdfcbank,3,3,0,17,6,1,1,0,0,0,0,0,0.1765,0.1765,2.2516,0,0,0,0,10,0
claim918@sbi,5,3,0,12,8,1,1,0,0,1,0,0,0.25,0.4167,3.0,0,0,0,0,88,1
rohit!!!@ibl,5,0,3,12,8,1,1,0,0,0,1,0,0.0,0.4167,2.4056,0,0,3,0,15,1
sachin986@okhdfcbank,6,3,0,20,9,1,1,0,0,0,0,0,0.15,0.3,3.1699,0,0,0,0,8,0
shankar!!!@okhdfcbank,7,0,3,21,10,1,1,0,0,0,1,0,0.0,0.3333,2.6464,0,0,3,0,10,1
scamper366@hdfc,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.1219,0,0,0,0,21,1
456manoj@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,1,1,0,0,57,1
sachin1188@icici,6,4,0,16,10,1,1,0,0,0,0,0,0.25,0.375,2.9219,0,0,0,0,4,1
sneha429@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,10,0
raj863@axis,3,3,0,11,6,1,1,0,0,0,0,0,0.2727,0.2727,2.585,0,0,0,0,1,0
ananya94@sbi,6,2,0,12,8,1,1,0,0,0,0,0,0.1667,0.5,2.1556,0,0,0,0,8,0
rohitabc@icici,8,0,0,14,8,1,1,0,0,0,0,0,0.0,0.5714,3.0,0,0,0,0,6,0
neha$$$@ybl,4,0,3,11,7,1,1,0,0,0,1,0,0.0,0.3636,2.1281,0,0,3,0,86,1
scamper780@okhdfcbank,7,3,0,21,10,1,1,0,1,0,0,0,0.1429,0.3333,3.3219,0,0,0,0,76,1
priya265@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
deepa46@ibl,5,2,0,11,7,1,1,0,0,0,0,0,0.1818,0.4545,2.5216,0,0,0,0,10,0
kiran291@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,6,0
sachin595@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.9477,0,0,0,0,10,0
sonal949@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,4,0
scamper492@axis,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.3219,0,0,0,0,79,1
divya464@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,7,0
nisha347@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,2,0
rohit4983@ybl,5,4,0,13,9,1,1,0,0,0,0,0,0.3077,0.3846,3.1699,0,0,0,0,8,0
manoj991@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,6,0
ankit!!!@okhdfcbank,5,0,3,19,8,1,1,0,0,0,1,0,0.0,0.2632,2.4056,0,0,3,0,18,1
scamper591@icici,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.3219,0,0,0,0,97,1
rohit###@ybl,5,0,3,12,8,1,1,0,0,0,1,0,0.0,0.4167,2.4056,0,0,3,0,1,0
amit220@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,3,0
sonal656@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,3,0
reward318@ibl,6,3,0,13,9,1,1,0,0,1,0,0,0.2308,0.4615,2.9477,0,0,0,0,1,1
ankit45@hdfc,5,2,0,12,7,1,1,0,0,0,0,0,0.1667,0.4167,2.8074,0,0,0,0,8,0
pooja799@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,2.5,0,0,0,0,5,0
shankar9119@icici,7,4,0,17,11,1,1,0,0,0,0,0,0.2353,0.4118,2.914,0,0,0,0,9,0
pooja666@okhdfcbank,5,3,0,19,8,1,1,0,0,0,1,0,0.1579,0.2632,2.1556,0,0,0,0,4,0
rohit427@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,7,0
789amit@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,1,1,0,0,77,1
ajay###@okhdfcbank,4,0,3,18,7,1,1,0,0,0,1,0,0.0,0.2222,1.8424,0,0,3,0,60,1
contest199@hdfc,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,2.9219,0,0,0,0,35,1
priya807@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,9,0
ananya642@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.4194,0,0,0,0,8,0
kavita552@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.7255,0,0,0,0,9,0
sonal563@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,8,0
shankar706@sbi,7,3,0,14,10,1,1,0,0,0,0,0,0.2143,0.5,3.1219,0,0,0,0,9,0
pooja823@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,2.75,0,0,0,0,9,0
sonal696@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,88,1
qqqq813@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,6,1
amit486@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,0,0
sonal551@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,5,0
ajay129@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,4,0
sonal58@ybl,5,2,0,11,7,1,1,0,0,0,0,0,0.1818,0.4545,2.8074,0,0,0,0,0,0
ajay667@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.2359,0,0,0,0,4,0
divya###@okhdfcbank,5,0,3,19,8,1,1,0,0,0,1,0,0.0,0.2632,2.4056,0,0,3,0,49,1
divya123@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,1,0,0,53,1
deepa269@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,40,1
vikram502@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,0,0
wwww326@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,9,0
neha249@paytm,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,6,0
contest974@icici,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,44,1
winner506@paytm,6,3,0,15,9,1,1,0,0,1,0,0,0.2,0.4,2.9477,0,0,0,0,45,1
sneha10@ybl,5,2,0,11,7,1,1,0,0,0,0,0,0.1818,0.4545,2.8074,0,0,0,0,2,0
neha302@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,7,0
kiran711@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,2,0
amit$$$@okhdfcbank,4,0,3,18,7,1,1,0,0,0,1,0,0.0,0.2222,2.1281,0,0,3,0,23,1
priya95@paytm,5,2,0,13,7,1,1,0,0,0,0,0,0.1538,0.3846,2.8074,0,0,0,0,8,0
nisha9471@ybl,5,4,0,13,9,1,1,0,0,0,0,0,0.3077,0.3846,3.1699,0,0,0,0,0,0
