transaction_id,upi_id,amount,hour,frequency,avg_amount,amount_deviation,location,device,risk_score,risk_level,is_fraud,timestamp
TXN20260424002652,raj473@ybl,37806,16,1,30177,7629,Lucknow,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424002653,ankit182@paytm,27685,8,1,35734,8049,Bangalore,web,48,High,0,2026-04-24 14:44:37
TXN20260424002654,ananya418@okhdfcbank,2838,19,2,2086,752,Hyderabad,web,12,Low,0,2026-04-24 14:44:37
TXN20260424002655,shankar817@hdfc,46620,16,1,43426,3194,Lucknow,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424002656,ankit320@ibl,35488,17,2,40153,4665,Ahmedabad,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424002657,manoj554@ibl,14153,20,2,18103,3950,Jaipur,web,22,Low,0,2026-04-24 14:44:37
TXN20260424002658,ananya139@ybl,41312,13,1,42875,1563,Chennai,web,20,Low,0,2026-04-24 14:44:37
TXN20260424002659,kiran171@hdfc,17405,21,2,19259,1854,Chennai,tablet,22,Low,0,2026-04-24 14:44:37
TXN20260424002660,shankar969@icici,21924,9,2,25761,3837,Pune,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424002661,meera450@hdfc,4153,9,2,4820,667,Jaipur,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424002662,g00gl3525@ibl,125000,23,7,8994,116006,Bangalore,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002663,pooja231@okhdfcbank,22606,9,2,23543,937,Mumbai,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002664,pooja766@icici,43430,15,1,33272,10158,Lucknow,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424002665,yyyyy@paytm,200000,0,4,9710,190290,Mumbai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002666,rahul148@axis,27316,10,1,31883,4567,Hyderabad,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002667,sneha213@paytm,37208,14,3,30792,6416,Pune,web,51,High,0,2026-04-24 14:44:37
TXN20260424002668,manoj9485@xyz,50000,2,6,7746,42254,Chennai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002669,neha155@icici,33916,18,1,26172,7744,Ahmedabad,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002670,neha651@ibl,30110,10,1,36096,5986,Pune,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002671,vikram579@axis,12756,21,3,9535,3221,Ahmedabad,web,37,Medium,0,2026-04-24 14:44:37
TXN20260424002672,shankar263@okhdfcbank,5495,20,3,6930,1435,Chennai,mobile,27,Medium,0,2026-04-24 14:44:37
TXN20260424002673,pooja222@hdfc,9010,19,1,6349,2661,Chennai,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424002674,sachin630@icici,49369,16,3,53772,4403,Lucknow,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424002675,kiran4682@temp,75000,22,8,5488,69512,Kolkata,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002676,neha105@ibl,18342,12,2,16392,1950,Bangalore,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002677,qqqqqqqqqq@xyz,100000,3,10,9889,90111,Pune,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002678,ananya408@paytm,48477,18,2,35302,13175,Bangalore,web,48,High,0,2026-04-24 14:44:37
TXN20260424002679,vikram806@ibl,35508,15,3,32685,2823,Hyderabad,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424002680,meera342@okhdfcbank,23864,11,3,16953,6911,Mumbai,web,51,High,0,2026-04-24 14:44:37
TXN20260424002681,temp311@okhdfcbank,25000,0,6,11072,13928,Bangalore,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002682,ananya900@ybl,1142,13,1,1205,63,Ahmedabad,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424002683,ttttttt@paytm,125000,23,8,10725,114275,Bangalore,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002684,pooja789@ybl,11203,19,3,9481,1722,Kolkata,web,37,Medium,0,2026-04-24 14:44:37
TXN20260424002685,raj222@paytm,24856,18,3,31344,6488,Ahmedabad,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424002686,ananya810@paytm,26044,20,3,18662,7382,Ahmedabad,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424002687,ananya107@ibl,804,19,3,626,178,Kolkata,web,27,Medium,0,2026-04-24 14:44:37
TXN20260424002688,sneha321@icici,18864,19,3,22087,3223,Kolkata,mobile,37,Medium,0,2026-04-24 14:44:37
TXN20260424002689,raj74@icici,5917,9,2,5314,603,Pune,web,0,Low,0,2026-04-24 14:44:37
TXN20260424002690,amit490@okhdfcbank,13581,18,2,17035,3454,Hyderabad,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002691,neha45@okhdfcbank,48417,18,1,40431,7986,Kolkata,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424002692,nisha944@ybl,2601,18,3,2964,363,Jaipur,web,15,Low,0,2026-04-24 14:44:37
TXN20260424002693,ankit127@paytm,11636,9,1,13217,1581,Bangalore,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424002694,ananya624@okhdfcbank,28450,14,3,36671,8221,Bangalore,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424002695,vikram248@hdfc,30656,13,3,21843,8813,Pune,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424002696,vikram690@ibl,37847,17,3,28243,9604,Hyderabad,web,63,High,0,2026-04-24 14:44:37
TXN20260424002697,nisha201@sbi,45417,18,1,52746,7329,Hyderabad,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002698,manoj836@axis,14264,8,3,10017,4247,Delhi,web,41,Medium,0,2026-04-24 14:44:37
TXN20260424002699,kiran233@okhdfcbank,17784,19,2,19805,2021,Hyderabad,web,22,Low,0,2026-04-24 14:44:37
TXN20260424002700,g00gl3504@paytm,150000,2,4,9434,140566,Jaipur,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002701,pooja423@okhdfcbank,25386,15,1,29253,3867,Chennai,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002702,sneha468@hdfc,39805,20,2,40458,653,Ahmedabad,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424002703,test770@ybl,125000,0,7,13488,111512,Jaipur,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002704,sneha551@paytm,25911,16,1,28277,2366,Lucknow,web,20,Low,0,2026-04-24 14:44:37
TXN20260424002705,raj489@paytm,24955,13,2,23876,1079,Bangalore,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002706,sachin385@paytm,10579,16,1,8970,1609,Ahmedabad,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002707,ananya249@ybl,35230,20,3,35452,222,Lucknow,web,47,High,0,2026-04-24 14:44:37
TXN20260424002708,priya8490@xyz,100000,3,8,14173,85827,Kolkata,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002709,kiran208@hdfc,12317,18,3,12210,107,Bangalore,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424002710,test999@axis,200000,1,7,9142,190858,Lucknow,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002711,rahul817@okhdfcbank,45282,11,1,40413,4869,Chennai,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424002712,sneha431@ybl,6161,13,3,6888,727,Hyderabad,web,15,Low,0,2026-04-24 14:44:37
TXN20260424002713,raj634@ybl,19568,14,1,19190,378,Jaipur,web,10,Low,0,2026-04-24 14:44:37
TXN20260424002714,vikram503@hdfc,14128,16,3,17738,3610,Chennai,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424002715,vikram90@paytm,9212,17,1,10707,1495,Mumbai,web,10,Low,0,2026-04-24 14:44:37
TXN20260424002716,user968656187883423@icici,75000,2,7,6337,68663,Hyderabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002717,vikram628@paytm,26197,12,2,29560,3363,Bangalore,web,20,Low,0,2026-04-24 14:44:37
TXN20260424002718,mxfmhbtvcorj@paytm,200000,23,10,8536,191464,Hyderabad,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002719,flipk4rt536@ibl,95000,22,5,8519,86481,Ahmedabad,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002720,sneha749@ibl,7005,12,1,6894,111,Chennai,web,10,Low,0,2026-04-24 14:44:37
TXN20260424002721,shankar442@ybl,34055,19,3,42744,8689,Pune,mobile,75,Critical,0,2026-04-24 14:44:37
TXN20260424002722,pooja682@paytm,47889,13,1,48350,461,Kolkata,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002723,ananya791@ybl,2891,11,3,3079,188,Pune,mobile,15,Low,0,2026-04-24 14:44:37
TXN20260424002724,manoj572@sbi,39434,8,1,47299,7865,Delhi,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002725,kiran4@ybl,46584,19,2,53977,7393,Chennai,web,48,High,0,2026-04-24 14:44:37
TXN20260424002726,amit665@hdfc,31379,19,1,38704,7325,Ahmedabad,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424002727,shankar301@ybl,19315,18,3,18329,986,Ahmedabad,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424002728,pooja886@hdfc,22548,10,1,23816,1268,Hyderabad,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002729,g00gl3995@okhdfcbank,45000,3,7,14961,30039,Kolkata,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002730,user307249817456@sbi,100000,23,6,11185,88815,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002731,priya134@hdfc,31680,9,2,23774,7906,Chennai,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002732,manoj451@hdfc,43870,12,1,39451,4419,Delhi,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424002733,rahul386@icici,13827,18,1,17936,4109,Jaipur,tablet,26,Medium,0,2026-04-24 14:44:37
TXN20260424002734,neha941@icici,36371,11,1,47133,10762,Ahmedabad,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424002735,sneha13@ybl,23898,12,1,25002,1104,Hyderabad,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002736,rahul99@icici,45825,18,1,53956,8131,Ahmedabad,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424002737,manoj77@sbi,9933,9,2,7970,1963,Lucknow,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002738,sneha78@okhdfcbank,2623,17,2,2544,79,Bangalore,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424002739,meera110@ybl,16825,19,3,15635,1190,Chennai,mobile,37,Medium,0,2026-04-24 14:44:37
TXN20260424002740,raj5461@xyz,125000,1,8,5351,119649,Jaipur,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002741,amit995@ybl,34884,10,2,43837,8953,Bangalore,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424002742,ankit182@paytm,40727,8,3,52470,11743,Ahmedabad,web,63,High,0,2026-04-24 14:44:37
TXN20260424002743,nisha374@ibl,43285,17,1,35022,8263,Mumbai,web,48,High,0,2026-04-24 14:44:37
TXN20260424002744,test361@okhdfcbank,25000,0,9,13779,11221,Chennai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002745,deepa73@icici,2504,8,3,3233,729,Lucknow,mobile,15,Low,0,2026-04-24 14:44:37
TXN20260424002746,test579@icici,75000,3,8,13709,61291,Pune,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002747,pooja122@sbi,13026,14,1,15490,2464,Chennai,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424002748,ankit726@ibl,14403,19,1,17788,3385,Chennai,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424002749,ananya212@ybl,19998,20,3,24770,4772,Lucknow,tablet,53,High,0,2026-04-24 14:44:37
TXN20260424002750,cvxqmgdnd@yahoo,100000,0,10,8784,91216,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002751,sneha943@ibl,9116,13,3,7644,1472,Mumbai,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424002752,priya306@ybl,28460,19,3,32419,3959,Kolkata,tablet,47,High,0,2026-04-24 14:44:37
TXN20260424002753,vikram916@ibl,29507,17,3,23375,6132,Hyderabad,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424002754,raj333@ibl,34804,19,1,29914,4890,Pune,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424002755,pppppppp@xyz,75000,3,8,12745,62255,Bangalore,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002756,divya904@okhdfcbank,46228,15,3,38696,7532,Pune,mobile,51,High,0,2026-04-24 14:44:37
TXN20260424002757,user940404788063300@sbi,75000,22,8,9883,65117,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002758,qxmbderwhdec@paytm,150000,3,9,12224,137776,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002759,test407@ybl,95000,1,4,13737,81263,Hyderabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002760,mombkwxbgcv@paytm,75000,22,6,6675,68325,Jaipur,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002761,nisha374@icici,49845,17,2,49018,827,Jaipur,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002762,raj776@hdfc,34927,18,1,44519,9592,Kolkata,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424002763,shankar263@icici,13113,21,2,10751,2362,Mumbai,tablet,22,Low,0,2026-04-24 14:44:37
TXN20260424002764,kiran272@paytm,11446,14,2,10475,971,Pune,web,10,Low,0,2026-04-24 14:44:37
TXN20260424002765,neha503@icici,21319,16,2,21539,220,Bangalore,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002766,pooja427@paytm,11113,10,3,8305,2808,Pune,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424002767,deepa308@ybl,14022,13,3,15014,992,Delhi,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424002768,test256@ybl,25000,3,4,13015,11985,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002769,rahul221@ibl,36822,18,2,30680,6142,Ahmedabad,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424002770,divya798@paytm,7829,15,1,8756,927,Bangalore,web,10,Low,0,2026-04-24 14:44:37
TXN20260424002771,shankar708@hdfc,19221,11,3,16581,2640,Kolkata,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424002772,raj555@ybl,20253,12,2,17796,2457,Hyderabad,web,20,Low,0,2026-04-24 14:44:37
TXN20260424002773,deepa278@hdfc,5187,11,2,5585,398,Chennai,web,0,Low,0,2026-04-24 14:44:37
TXN20260424002774,test197@ibl,95000,2,10,6447,88553,Chennai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002775,priya197@hdfc,4675,19,2,4460,215,Pune,tablet,12,Low,0,2026-04-24 14:44:37
TXN20260424002776,g00gl3413@axis,95000,1,6,8750,86250,Jaipur,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002777,deepa351@axis,17912,12,1,14329,3583,Delhi,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002778,ananya285@axis,12700,10,1,14976,2276,Lucknow,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002779,nisha721@sbi,41413,16,3,39735,1678,Chennai,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424002780,shankar822@ibl,32636,19,2,24247,8389,Jaipur,tablet,60,High,0,2026-04-24 14:44:37
TXN20260424002781,p4ytm740@hdfc,25000,23,4,11717,13283,Pune,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002782,zgvfmphciqft@yahoo,75000,22,9,9958,65042,Mumbai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002783,ddddd@temp,100000,22,9,10563,89437,Chennai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002784,deepa278@hdfc,27746,17,1,26686,1060,Bangalore,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002785,raj293@ybl,42786,18,1,40334,2452,Kolkata,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002786,rahul712@okhdfcbank,48976,19,2,39721,9255,Ahmedabad,tablet,60,High,0,2026-04-24 14:44:37
TXN20260424002787,nnnnnnnn@xyz,25000,22,4,8710,16290,Mumbai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002788,rahul713@icici,38473,14,2,39459,986,Bangalore,web,20,Low,0,2026-04-24 14:44:37
TXN20260424002789,shankar286@ybl,46209,15,2,34114,12095,Delhi,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424002790,meera639@icici,46215,19,3,45291,924,Pune,web,47,High,0,2026-04-24 14:44:37
TXN20260424002791,rahul802@sbi,21851,15,2,28006,6155,Delhi,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424002792,rahul550@okhdfcbank,33723,10,2,31542,2181,Pune,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002793,flipk4rt494@okhdfcbank,95000,2,6,9340,85660,Ahmedabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002794,shankar277@ybl,23969,20,1,24019,50,Lucknow,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424002795,meera635@axis,20614,18,2,22031,1417,Lucknow,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002796,rahul127@hdfc,46901,18,2,49661,2760,Delhi,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002797,amit406@paytm,24697,13,2,28662,3965,Pune,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424002798,nisha224@axis,29958,17,2,25621,4337,Bangalore,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002799,divya8@axis,4580,16,2,4194,386,Jaipur,web,0,Low,0,2026-04-24 14:44:37
TXN20260424002800,deepa913@hdfc,18363,19,2,17636,727,Jaipur,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424002801,neha8@axis,30841,10,3,39774,8933,Ahmedabad,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424002802,vikram599@ybl,31750,12,2,40469,8719,Delhi,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424002803,pooja85@paytm,45409,19,1,48363,2954,Jaipur,mobile,32,Medium,0,2026-04-24 14:44:37
TXN20260424002804,user50225949299@axis,25000,2,7,11722,13278,Pune,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002805,sneha670@ibl,20153,19,3,24233,4080,Kolkata,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424002806,ankit720@sbi,49820,16,3,55612,5792,Ahmedabad,web,51,High,0,2026-04-24 14:44:37
TXN20260424002807,shankar349@sbi,30888,17,2,24378,6510,Kolkata,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424002808,pooja344@hdfc,47462,20,2,46559,903,Jaipur,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424002809,raj584@sbi,23280,15,2,28764,5484,Delhi,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002810,rahul767@hdfc,31527,14,3,31024,503,Kolkata,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424002811,manoj7423@temp,200000,22,5,14821,185179,Kolkata,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002812,rahul645@hdfc,19558,13,3,21979,2421,Kolkata,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424002813,priya629@ibl,33456,8,3,28054,5402,Pune,web,51,High,0,2026-04-24 14:44:37
TXN20260424002814,priya553@axis,48016,8,3,38546,9470,Ahmedabad,web,63,High,0,2026-04-24 14:44:37
TXN20260424002815,raj246@sbi,2209,16,1,2030,179,Pune,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424002816,vikram947@okhdfcbank,47090,19,3,51106,4016,Jaipur,web,63,High,0,2026-04-24 14:44:37
TXN20260424002817,nisha357@icici,12493,15,1,15794,3301,Pune,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002818,raj164@paytm,18712,9,3,14569,4143,Chennai,mobile,41,Medium,0,2026-04-24 14:44:37
TXN20260424002819,test401@hdfc,45000,2,10,11030,33970,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002820,rahul911@okhdfcbank,27916,21,2,31972,4056,Lucknow,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424002821,nisha188@hdfc,9360,10,2,9674,314,Jaipur,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424002822,sachin19@paytm,14562,12,1,14877,315,Lucknow,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002823,manoj602@ibl,4435,12,3,3331,1104,Kolkata,tablet,15,Low,0,2026-04-24 14:44:37
TXN20260424002824,rahul974@paytm,10008,17,2,7465,2543,Chennai,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424002825,aaaaaa@paytm,45000,1,10,13403,31597,Bangalore,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002826,sssss@temp,25000,23,5,11883,13117,Chennai,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002827,manoj968@icici,36510,11,1,42487,5977,Mumbai,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424002828,divya967@ybl,11078,16,1,9016,2062,Jaipur,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002829,nisha646@icici,1477,9,1,1318,159,Ahmedabad,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424002830,raj589@ybl,21580,17,3,25744,4164,Jaipur,web,51,High,0,2026-04-24 14:44:37
TXN20260424002831,sachin762@paytm,34352,13,1,30194,4158,Lucknow,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424002832,raj429@ybl,36639,20,3,25957,10682,Pune,mobile,75,Critical,0,2026-04-24 14:44:37
TXN20260424002833,neha939@paytm,39260,8,2,50088,10828,Chennai,web,48,High,0,2026-04-24 14:44:37
TXN20260424002834,test452@icici,125000,1,8,5649,119351,Bangalore,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002835,sachin790@icici,11712,18,2,10049,1663,Ahmedabad,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002836,user65288616579@okhdfcbank,45000,0,9,8283,36717,Ahmedabad,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002837,flipk4rt663@icici,150000,2,5,8524,141476,Jaipur,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002838,ananya576@ibl,7536,17,3,8508,972,Pune,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424002839,priya586@axis,20980,18,3,19231,1749,Kolkata,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424002840,priya85@icici,41479,11,3,44947,3468,Chennai,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424002841,divya925@ibl,38573,18,1,28116,10457,Hyderabad,web,48,High,0,2026-04-24 14:44:37
TXN20260424002842,deepa112@sbi,37666,20,2,41856,4190,Mumbai,web,48,High,0,2026-04-24 14:44:37
TXN20260424002843,flipk4rt628@hdfc,50000,2,5,8838,41162,Hyderabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002844,rahul157@hdfc,22252,14,3,19495,2757,Chennai,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424002845,pooja588@sbi,18981,12,2,17643,1338,Kolkata,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002846,rahul472@axis,9278,13,1,10503,1225,Pune,web,10,Low,0,2026-04-24 14:44:37
TXN20260424002847,nisha759@sbi,47036,21,2,48951,1915,Jaipur,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424002848,amit168@hdfc,15639,18,3,18250,2611,Kolkata,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424002849,kiran330@okhdfcbank,11659,18,1,11191,468,Lucknow,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424002850,ankit667@ybl,26864,8,1,29911,3047,Delhi,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424002851,test843@sbi,100000,23,5,8909,91091,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002852,ananya704@ibl,16139,18,3,20815,4676,Kolkata,mobile,41,Medium,0,2026-04-24 14:44:37
TXN20260424002853,alert281@axis,25000,0,7,14985,10015,Jaipur,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002854,test380@ibl,200000,23,9,6843,193157,Hyderabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002855,flipk4rt665@hdfc,75000,1,10,8862,66138,Chennai,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424002856,mswlhyy@paytm,100000,3,6,6741,93259,Bangalore,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002857,divya685@paytm,39136,11,2,47080,7944,Lucknow,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424002858,neha679@paytm,21035,10,2,19157,1878,Chennai,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424002859,vikram827@sbi,39298,12,2,47107,7809,Lucknow,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002860,raj523@icici,1206,10,3,1451,245,Ahmedabad,web,15,Low,0,2026-04-24 14:44:37
TXN20260424002861,fraud202@axis,45000,2,6,13597,31403,Pune,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002862,sachin267@axis,44738,17,3,56073,11335,Delhi,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424002863,priya249@ybl,29022,9,1,33058,4036,Mumbai,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424002864,manoj849@axis,47629,19,1,41197,6432,Chennai,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424002865,ananya446@ibl,34351,8,3,29716,4635,Chennai,mobile,51,High,0,2026-04-24 14:44:37
TXN20260424002866,vvvvv@temp,45000,3,5,8484,36516,Chennai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424002867,user51807778@axis,125000,2,6,5205,119795,Jaipur,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424002868,rahul79@hdfc,46029,15,1,39773,6256,Delhi,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424002869,raj837@axis,24331,16,3,28948,4617,Kolkata,mobile,51,High,0,2026-04-24 14:44:37
TXN20260424002870,sneha496@ybl,25945,18,2,26585,640,Ahmedabad,web,20,Low,0,2026-04-24 14:44:37
TXN20260424002871,amit941@axis,44800,12,3,54676,9876,Ahmedabad,mobile,63,High,0,2026-04-24 14:44:37
